Date,Product Name,Product Category,Price (USD),Quantity Sold,Total Sales (USD),Daily Total Sales (USD)
2022-05-31,Rice seeds,Seeds,29.04,17,493.68,3362.49
2022-05-31,Fork,Farming Tools,37.02,55,2036.1,3362.49
2022-06-01,Superphosphate,Fertilizers,34.01,95,3230.95,7015.49
2022-06-01,Permethrin,Pesticides,9.87,45,444.15,7015.49
2022-06-01,Pea seeds,Seeds,27.01,79,2133.79,7015.49
2022-06-01,Garden fork,Farming Tools,20.11,60,1206.6,7015.49
2022-06-02,Potassium nitrate,Fertilizers,20.23,78,1577.94,6998.969999999999
2022-06-02,Imidacloprid,Pesticides,27.57,18,496.26,6998.969999999999
2022-06-02,Cucumber seeds,Seeds,36.32,78,2832.96,6998.969999999999
2022-06-02,Fork,Farming Tools,42.69,49,2091.81,6998.969999999999
2022-06-03,Ammonium nitrate,Fertilizers,33.63,21,706.23,3072.87
2022-06-03,Imidacloprid,Pesticides,5.22,29,151.38,3072.87
2022-06-03,Cucumber seeds,Seeds,14.68,26,381.68,3072.87
2022-06-03,Fork,Farming Tools,37.42,49,1833.58,3072.87
2022-06-04,Calcium ammonium nitrate,Fertilizers,20.38,59,1202.42,6713.44
2022-06-04,Neonicotinoids,Pesticides,49.7,81,4025.7,6713.44
2022-06-04,Wheat seeds,Seeds,16.87,63,1062.81,6713.44
2022-06-04,Sprayers,Farming Tools,38.41,11,422.51,6713.44
2022-06-05,Potassium chloride,Fertilizers,46.07,25,1151.75,3639.26
2022-06-05,Carbaryl (Sevin),Pesticides,28.19,24,676.56,3639.26
2022-06-05,Tomato seeds,Seeds,21.49,39,838.11,3639.26
2022-06-05,Rake,Farming Tools,22.11,44,972.84,3639.26
2022-06-06,Ammonium nitrate,Fertilizers,9.78,20,195.6,4730.66
2022-06-06,Malathion,Pesticides,24.23,66,1599.18,4730.66
2022-06-06,Wheat seeds,Seeds,19.35,30,580.5,4730.66
2022-06-06,Hand cultivator,Farming Tools,37.99,62,2355.38,4730.66
2022-06-07,Potassium chloride,Fertilizers,20.22,93,1880.46,5010.610000000001
2022-06-07,Malathion,Pesticides,23.26,98,2279.48,5010.610000000001
2022-06-07,Corn seeds,Seeds,7.97,36,286.92,5010.610000000001
2022-06-07,Garden fork,Farming Tools,13.75,41,563.75,5010.610000000001
2022-06-08,Potassium nitrate,Fertilizers,47.75,49,2339.75,5115.45
2022-06-08,Atrazine,Pesticides,48.64,44,2140.16,5115.45
2022-06-08,Lettuce seeds,Seeds,8.3,34,282.2,5115.45
2022-06-08,Hand cultivator,Farming Tools,19.63,18,353.34,5115.45
2022-06-09,Calcium ammonium nitrate,Fertilizers,41.4,91,3767.4,10662.25
2022-06-09,Chlorpyrifos,Pesticides,33.17,76,2520.92,10662.25
2022-06-09,Bean seeds,Seeds,31.6,80,2528.0,10662.25
2022-06-09,Sprayers,Farming Tools,49.89,37,1845.93,10662.25
2022-06-10,Ammonium sulfate,Fertilizers,7.57,74,560.18,4741.0599999999995
2022-06-10,Imidacloprid,Pesticides,13.6,41,557.6,4741.0599999999995
2022-06-10,Bean seeds,Seeds,28.79,40,1151.6,4741.0599999999995
2022-06-10,Plows,Farming Tools,38.62,64,2471.68,4741.0599999999995
2022-06-11,Urea,Fertilizers,37.32,55,2052.6,6495.43
2022-06-11,Chlorpyrifos,Pesticides,43.47,37,1608.39,6495.43
2022-06-11,Sunflower seeds,Seeds,19.5,18,351.0,6495.43
2022-06-11,Sickles,Farming Tools,33.56,74,2483.44,6495.43
2022-06-12,Ammonium nitrate,Fertilizers,11.7,45,526.5,2544.71
2022-06-12,Carbaryl (Sevin),Pesticides,32.11,15,481.65,2544.71
2022-06-12,Tomato seeds,Seeds,10.49,62,650.38,2544.71
2022-06-12,Hand cultivator,Farming Tools,15.02,59,886.18,2544.71
2022-06-13,Potassium chloride,Fertilizers,47.47,69,3275.43,7585.61
2022-06-13,Glyphosate (Roundup),Pesticides,30.8,54,1663.2,7585.61
2022-06-13,Sunflower seeds,Seeds,9.23,28,258.44,7585.61
2022-06-13,Rake,Farming Tools,31.02,77,2388.54,7585.61
2022-06-14,Diammonium phosphate,Fertilizers,33.93,60,2035.8,7017.73
2022-06-14,Neonicotinoids,Pesticides,47.75,45,2148.75,7017.73
2022-06-14,Corn seeds,Seeds,23.1,44,1016.4,7017.73
2022-06-14,Rake,Farming Tools,47.81,38,1816.78,7017.73
2022-06-15,Diammonium phosphate,Fertilizers,12.67,96,1216.32,8064.04
2022-06-15,Chlorpyrifos,Pesticides,37.54,92,3453.68,8064.04
2022-06-15,Corn seeds,Seeds,27.64,96,2653.44,8064.04
2022-06-15,Plows,Farming Tools,37.03,20,740.6,8064.04
2022-06-16,Superphosphate,Fertilizers,40.5,28,1134.0,7018.2
2022-06-16,Atrazine,Pesticides,34.35,65,2232.75,7018.2
2022-06-16,Lettuce seeds,Seeds,33.29,82,2729.78,7018.2
2022-06-16,Wheelbarrow,Farming Tools,24.91,37,921.67,7018.2
2022-06-17,Ammonium sulfate,Fertilizers,41.49,13,539.37,6620.53
2022-06-17,Chlorpyrifos,Pesticides,16.36,78,1276.08,6620.53
2022-06-17,Pea seeds,Seeds,48.04,77,3699.08,6620.53
2022-06-17,Shovel,Farming Tools,14.0,79,1106.0,6620.53
2022-06-18,Potassium nitrate,Fertilizers,33.1,98,3243.8,7158.139999999999
2022-06-18,Pyrethroids,Pesticides,18.47,57,1052.79,7158.139999999999
2022-06-18,Pea seeds,Seeds,33.21,69,2291.49,7158.139999999999
2022-06-18,Garden fork,Farming Tools,31.67,18,570.06,7158.139999999999
2022-06-19,Potassium sulfate,Fertilizers,31.18,87,2712.66,6168.389999999999
2022-06-19,Glyphosate (Roundup),Pesticides,27.79,44,1222.76,6168.389999999999
2022-06-19,Rice seeds,Seeds,15.11,49,740.39,6168.389999999999
2022-06-19,Plows,Farming Tools,40.34,37,1492.58,6168.389999999999
2022-06-20,Superphosphate,Fertilizers,31.26,49,1531.74,5364.03
2022-06-20,Imidacloprid,Pesticides,37.19,68,2528.92,5364.03
2022-06-20,Sunflower seeds,Seeds,38.15,19,724.85,5364.03
2022-06-20,Tractors,Farming Tools,16.07,36,578.52,5364.03
2022-06-21,Triple superphosphate,Fertilizers,18.91,99,1872.09,5839.3099999999995
2022-06-21,Imidacloprid,Pesticides,17.43,54,941.22,5839.3099999999995
2022-06-21,Corn seeds,Seeds,14.93,96,1433.28,5839.3099999999995
2022-06-21,Machete,Farming Tools,37.04,43,1592.72,5839.3099999999995
2022-06-22,Ammonium nitrate,Fertilizers,30.32,64,1940.48,4816.59
2022-06-22,Malathion,Pesticides,31.04,53,1645.12,4816.59
2022-06-22,Lettuce seeds,Seeds,30.03,11,330.33,4816.59
2022-06-22,Hoe,Farming Tools,26.49,34,900.66,4816.59
2022-06-23,Diammonium phosphate,Fertilizers,5.61,98,549.78,3824.7200000000003
2022-06-23,Atrazine,Pesticides,9.32,21,195.72,3824.7200000000003
2022-06-23,Bean seeds,Seeds,23.5,80,1880.0,3824.7200000000003
2022-06-23,Fork,Farming Tools,18.17,66,1199.22,3824.7200000000003
2022-06-24,Potassium chloride,Fertilizers,21.39,73,1561.47,7369.74
2022-06-24,Chlorpyrifos,Pesticides,48.75,73,3558.75,7369.74
2022-06-24,Corn seeds,Seeds,18.28,42,767.76,7369.74
2022-06-24,Spade,Farming Tools,15.12,98,1481.76,7369.74
2022-06-25,Urea,Fertilizers,37.65,54,2033.1,7575.8
2022-06-25,Permethrin,Pesticides,21.15,96,2030.4,7575.8
2022-06-25,Pea seeds,Seeds,20.9,79,1651.1,7575.8
2022-06-25,Seed drills,Farming Tools,31.02,60,1861.2,7575.8
2022-06-26,Urea,Fertilizers,7.11,90,639.9,7132.5599999999995
2022-06-26,Chlorpyrifos,Pesticides,29.36,66,1937.76,7132.5599999999995
2022-06-26,Wheat seeds,Seeds,42.75,94,4018.5,7132.5599999999995
2022-06-26,Fork,Farming Tools,13.41,40,536.4,7132.5599999999995
2022-06-27,Calcium ammonium nitrate,Fertilizers,45.02,19,855.38,3719.67
2022-06-27,Neonicotinoids,Pesticides,31.0,65,2015.0,3719.67
2022-06-27,Rice seeds,Seeds,31.25,13,406.25,3719.67
2022-06-27,Garden fork,Farming Tools,18.46,24,443.04,3719.67
2022-06-28,Urea,Fertilizers,35.9,41,1471.9,2958.03
2022-06-28,Chlorpyrifos,Pesticides,38.17,11,419.87,2958.03
2022-06-28,Pea seeds,Seeds,9.33,50,466.5,2958.03
2022-06-28,Pruning shears,Farming Tools,8.33,72,599.76,2958.03
2022-06-29,Potassium nitrate,Fertilizers,36.59,35,1280.65,7864.51
2022-06-29,Imidacloprid,Pesticides,46.9,68,3189.2,7864.51
2022-06-29,Bean seeds,Seeds,49.84,23,1146.32,7864.51
2022-06-29,Plows,Farming Tools,28.46,79,2248.34,7864.51
2022-06-30,Potassium sulfate,Fertilizers,43.46,61,2651.06,7068.93
2022-06-30,Permethrin,Pesticides,43.9,67,2941.3,7068.93
2022-06-30,Wheat seeds,Seeds,7.41,29,214.89,7068.93
2022-06-30,Rake,Farming Tools,15.02,84,1261.68,7068.93
2022-07-01,Superphosphate,Fertilizers,14.4,29,417.6,7166.8099999999995
2022-07-01,Malathion,Pesticides,37.84,46,1740.64,7166.8099999999995
2022-07-01,Wheat seeds,Seeds,41.58,100,4158.0,7166.8099999999995
2022-07-01,Plows,Farming Tools,29.33,29,850.57,7166.8099999999995
2022-07-02,Superphosphate,Fertilizers,32.97,54,1780.38,8328.61
2022-07-02,Atrazine,Pesticides,47.73,96,4582.08,8328.61
2022-07-02,Rice seeds,Seeds,27.4,67,1835.8,8328.61
2022-07-02,Sprayers,Farming Tools,8.69,15,130.35,8328.61
2022-07-03,Potassium sulfate,Fertilizers,21.36,30,640.8,7071.280000000001
2022-07-03,Imidacloprid,Pesticides,32.74,77,2520.98,7071.280000000001
2022-07-03,Corn seeds,Seeds,45.74,31,1417.94,7071.280000000001
2022-07-03,Trowel,Farming Tools,30.76,81,2491.56,7071.280000000001
2022-07-04,Ammonium sulfate,Fertilizers,22.26,53,1179.78,6536.86
2022-07-04,Neonicotinoids,Pesticides,44.46,63,2800.98,6536.86
2022-07-04,Rice seeds,Seeds,27.5,77,2117.5,6536.86
2022-07-04,Trowel,Farming Tools,25.8,17,438.6,6536.86
2022-07-05,Potassium chloride,Fertilizers,5.99,31,185.69,3825.45
2022-07-05,Permethrin,Pesticides,9.56,51,487.56,3825.45
2022-07-05,Soybean seeds,Seeds,39.75,34,1351.5,3825.45
2022-07-05,Scythe,Farming Tools,32.74,55,1800.7,3825.45
2022-07-06,Ammonium sulfate,Fertilizers,20.26,99,2005.74,6268.89
2022-07-06,Malathion,Pesticides,14.35,84,1205.4,6268.89
2022-07-06,Wheat seeds,Seeds,33.81,42,1420.02,6268.89
2022-07-06,Hoe,Farming Tools,17.61,93,1637.73,6268.89
2022-07-07,Superphosphate,Fertilizers,28.51,91,2594.41,7251.18
2022-07-07,Neonicotinoids,Pesticides,34.5,80,2760.0,7251.18
2022-07-07,Corn seeds,Seeds,18.99,55,1044.45,7251.18
2022-07-07,Rake,Farming Tools,15.22,56,852.32,7251.18
2022-07-08,Potassium nitrate,Fertilizers,27.76,74,2054.24,9244.119999999999
2022-07-08,DDT,Pesticides,47.96,89,4268.44,9244.119999999999
2022-07-08,Wheat seeds,Seeds,35.76,29,1037.04,9244.119999999999
2022-07-08,Fork,Farming Tools,26.92,70,1884.4,9244.119999999999
2022-07-09,Calcium ammonium nitrate,Fertilizers,11.67,68,793.56,6755.44
2022-07-09,Imidacloprid,Pesticides,19.65,42,825.3,6755.44
2022-07-09,Sunflower seeds,Seeds,36.73,97,3562.81,6755.44
2022-07-09,Hand cultivator,Farming Tools,27.61,57,1573.77,6755.44
2022-07-10,Superphosphate,Fertilizers,10.89,76,827.64,4531.01
2022-07-10,DDT,Pesticides,22.19,36,798.84,4531.01
2022-07-10,Sunflower seeds,Seeds,47.31,56,2649.36,4531.01
2022-07-10,Cultivators,Farming Tools,15.01,17,255.17,4531.01
2022-07-11,Calcium ammonium nitrate,Fertilizers,33.49,65,2176.85,6269.57
2022-07-11,Atrazine,Pesticides,7.4,44,325.6,6269.57
2022-07-11,Sunflower seeds,Seeds,41.16,28,1152.48,6269.57
2022-07-11,Shovel,Farming Tools,45.08,58,2614.64,6269.57
2022-07-12,Potassium sulfate,Fertilizers,14.97,69,1032.93,5239.389999999999
2022-07-12,Permethrin,Pesticides,11.42,48,548.16,5239.389999999999
2022-07-12,Pea seeds,Seeds,17.48,43,751.64,5239.389999999999
2022-07-12,Harrows,Farming Tools,35.02,83,2906.66,5239.389999999999
2022-07-13,Triple superphosphate,Fertilizers,14.2,80,1136.0,5451.22
2022-07-13,Chlorpyrifos,Pesticides,48.57,76,3691.32,5451.22
2022-07-13,Wheat seeds,Seeds,5.26,13,68.38,5451.22
2022-07-13,Harrows,Farming Tools,9.92,56,555.52,5451.22
2022-07-14,Superphosphate,Fertilizers,14.15,14,198.1,6901.52
2022-07-14,Imidacloprid,Pesticides,20.17,75,1512.75,6901.52
2022-07-14,Bean seeds,Seeds,44.09,71,3130.39,6901.52
2022-07-14,Fork,Farming Tools,34.92,59,2060.28,6901.52
2022-07-15,Ammonium sulfate,Fertilizers,49.14,24,1179.36,8063.02
2022-07-15,Imidacloprid,Pesticides,48.96,81,3965.76,8063.02
2022-07-15,Lettuce seeds,Seeds,25.76,68,1751.68,8063.02
2022-07-15,Harrows,Farming Tools,37.62,31,1166.22,8063.02
2022-07-16,Ammonium nitrate,Fertilizers,32.61,84,2739.24,6705.299999999999
2022-07-16,Imidacloprid,Pesticides,38.8,20,776.0,6705.299999999999
2022-07-16,Tomato seeds,Seeds,31.94,59,1884.46,6705.299999999999
2022-07-16,Sickles,Farming Tools,21.76,60,1305.6,6705.299999999999
2022-07-17,Diammonium phosphate,Fertilizers,46.22,71,3281.62,8879.4
2022-07-17,Permethrin,Pesticides,35.31,59,2083.29,8879.4
2022-07-17,Wheat seeds,Seeds,42.07,81,3407.67,8879.4
2022-07-17,Sickles,Farming Tools,7.63,14,106.82,8879.4
2022-07-18,Calcium ammonium nitrate,Fertilizers,39.31,46,1808.26,10252.48
2022-07-18,Malathion,Pesticides,41.07,94,3860.58,10252.48
2022-07-18,Wheat seeds,Seeds,45.21,82,3707.22,10252.48
2022-07-18,Garden fork,Farming Tools,48.69,18,876.42,10252.48
2022-07-19,Diammonium phosphate,Fertilizers,16.39,81,1327.59,8037.389999999999
2022-07-19,Permethrin,Pesticides,33.14,35,1159.9,8037.389999999999
2022-07-19,Cucumber seeds,Seeds,49.1,88,4320.8,8037.389999999999
2022-07-19,Sickles,Farming Tools,40.97,30,1229.1,8037.389999999999
2022-07-20,Superphosphate,Fertilizers,41.02,35,1435.7,5642.51
2022-07-20,Permethrin,Pesticides,11.5,96,1104.0,5642.51
2022-07-20,Bean seeds,Seeds,12.84,61,783.24,5642.51
2022-07-20,Plows,Farming Tools,23.43,99,2319.57,5642.51
2022-07-21,Diammonium phosphate,Fertilizers,46.56,60,2793.6,7899.87
2022-07-21,Neonicotinoids,Pesticides,37.31,71,2649.01,7899.87
2022-07-21,Corn seeds,Seeds,36.38,57,2073.66,7899.87
2022-07-21,Shovel,Farming Tools,38.36,10,383.6,7899.87
2022-07-22,Urea,Fertilizers,24.21,69,1670.49,7538.93
2022-07-22,Neonicotinoids,Pesticides,30.33,99,3002.67,7538.93
2022-07-22,Tomato seeds,Seeds,19.46,55,1070.3,7538.93
2022-07-22,Shovel,Farming Tools,18.51,97,1795.47,7538.93
2022-07-23,Ammonium nitrate,Fertilizers,16.81,82,1378.42,4923.68
2022-07-23,Chlorpyrifos,Pesticides,6.57,59,387.63,4923.68
2022-07-23,Cucumber seeds,Seeds,28.24,61,1722.64,4923.68
2022-07-23,Hand cultivator,Farming Tools,15.43,93,1434.99,4923.68
2022-07-24,Ammonium sulfate,Fertilizers,35.99,71,2555.29,10059.779999999999
2022-07-24,Chlorpyrifos,Pesticides,37.57,77,2892.89,10059.779999999999
2022-07-24,Lettuce seeds,Seeds,40.05,82,3284.1,10059.779999999999
2022-07-24,Harrows,Farming Tools,44.25,30,1327.5,10059.779999999999
2022-07-25,Superphosphate,Fertilizers,45.9,68,3121.2,7593.49
2022-07-25,Imidacloprid,Pesticides,12.07,91,1098.37,7593.49
2022-07-25,Sunflower seeds,Seeds,39.88,45,1794.6,7593.49
2022-07-25,Wheelbarrow,Farming Tools,19.26,82,1579.32,7593.49
2022-07-26,Potassium sulfate,Fertilizers,37.43,61,2283.23,6687.42
2022-07-26,DDT,Pesticides,35.84,12,430.08,6687.42
2022-07-26,Sunflower seeds,Seeds,48.34,58,2803.72,6687.42
2022-07-26,Sprayers,Farming Tools,30.01,39,1170.39,6687.42
2022-07-27,Diammonium phosphate,Fertilizers,21.37,88,1880.56,6356.8099999999995
2022-07-27,Neonicotinoids,Pesticides,33.55,51,1711.05,6356.8099999999995
2022-07-27,Corn seeds,Seeds,37.53,60,2251.8,6356.8099999999995
2022-07-27,Seed drills,Farming Tools,6.04,85,513.4,6356.8099999999995
2022-07-28,Ammonium nitrate,Fertilizers,19.21,52,998.92,4359.46
2022-07-28,Malathion,Pesticides,20.92,33,690.36,4359.46
2022-07-28,Soybean seeds,Seeds,41.54,57,2367.78,4359.46
2022-07-28,Harrows,Farming Tools,5.04,60,302.4,4359.46
2022-07-29,Potassium sulfate,Fertilizers,27.24,19,517.56,4589.72
2022-07-29,Malathion,Pesticides,37.38,58,2168.04,4589.72
2022-07-29,Tomato seeds,Seeds,26.54,24,636.96,4589.72
2022-07-29,Harrows,Farming Tools,16.04,79,1267.16,4589.72
2022-07-30,Ammonium sulfate,Fertilizers,8.76,76,665.76,2988.96
2022-07-30,Malathion,Pesticides,10.98,40,439.2,2988.96
2022-07-30,Soybean seeds,Seeds,38.76,41,1589.16,2988.96
2022-07-30,Fork,Farming Tools,16.38,18,294.84,2988.96
2022-07-31,Potassium sulfate,Fertilizers,44.98,39,1754.22,10400.44
2022-07-31,Atrazine,Pesticides,41.54,99,4112.46,10400.44
2022-07-31,Tomato seeds,Seeds,27.61,52,1435.72,10400.44
2022-07-31,Scythe,Farming Tools,46.94,66,3098.04,10400.44
2022-08-01,Potassium chloride,Fertilizers,39.84,48,1912.32,7221.98
2022-08-01,Imidacloprid,Pesticides,17.81,12,213.72,7221.98
2022-08-01,Sunflower seeds,Seeds,12.86,89,1144.54,7221.98
2022-08-01,Pruning shears,Farming Tools,42.95,92,3951.4,7221.98
2022-08-02,Potassium chloride,Fertilizers,40.39,57,2302.23,5592.84
2022-08-02,Neonicotinoids,Pesticides,6.29,54,339.66,5592.84
2022-08-02,Tomato seeds,Seeds,6.24,67,418.08,5592.84
2022-08-02,Spade,Farming Tools,47.79,53,2532.87,5592.84
2022-08-03,Potassium nitrate,Fertilizers,49.61,83,4117.63,15250.77
2022-08-03,Pyrethroids,Pesticides,29.2,77,2248.4,15250.77
2022-08-03,Pea seeds,Seeds,47.88,94,4500.72,15250.77
2022-08-03,Cultivators,Farming Tools,47.14,93,4384.02,15250.77
2022-08-04,Potassium sulfate,Fertilizers,40.94,58,2374.52,6258.47
2022-08-04,Permethrin,Pesticides,21.01,21,441.21,6258.47
2022-08-04,Corn seeds,Seeds,47.88,58,2777.04,6258.47
2022-08-04,Rake,Farming Tools,44.38,15,665.7,6258.47
2022-08-05,Triple superphosphate,Fertilizers,34.55,52,1796.6,7210.58
2022-08-05,Imidacloprid,Pesticides,9.82,69,677.58,7210.58
2022-08-05,Rice seeds,Seeds,25.09,96,2408.64,7210.58
2022-08-05,Sickles,Farming Tools,38.16,61,2327.76,7210.58
2022-08-06,Potassium chloride,Fertilizers,24.06,66,1587.96,9633.98
2022-08-06,Imidacloprid,Pesticides,14.18,68,964.24,9633.98
2022-08-06,Cucumber seeds,Seeds,49.62,54,2679.48,9633.98
2022-08-06,Trowel,Farming Tools,46.34,95,4402.3,9633.98
2022-08-07,Potassium sulfate,Fertilizers,31.23,45,1405.35,2911.93
2022-08-07,Glyphosate (Roundup),Pesticides,12.06,35,422.1,2911.93
2022-08-07,Pea seeds,Seeds,8.71,88,766.48,2911.93
2022-08-07,Plows,Farming Tools,12.72,25,318.0,2911.93
2022-08-08,Superphosphate,Fertilizers,11.68,44,513.92,4453.5
2022-08-08,Permethrin,Pesticides,29.58,62,1833.96,4453.5
2022-08-08,Rice seeds,Seeds,36.11,55,1986.05,4453.5
2022-08-08,Spade,Farming Tools,10.87,11,119.57,4453.5
2022-08-09,Potassium nitrate,Fertilizers,13.72,61,836.92,6769.0199999999995
2022-08-09,Carbaryl (Sevin),Pesticides,44.86,36,1614.96,6769.0199999999995
2022-08-09,Corn seeds,Seeds,45.28,74,3350.72,6769.0199999999995
2022-08-09,Tractors,Farming Tools,12.39,78,966.42,6769.0199999999995
2022-08-10,Diammonium phosphate,Fertilizers,43.15,10,431.5,2196.77
2022-08-10,Imidacloprid,Pesticides,45.0,18,810.0,2196.77
2022-08-10,Pea seeds,Seeds,16.49,39,643.11,2196.77
2022-08-10,Plows,Farming Tools,19.51,16,312.16,2196.77
2022-08-11,Diammonium phosphate,Fertilizers,7.91,20,158.2,3149.56
2022-08-11,Atrazine,Pesticides,23.13,12,277.56,3149.56
2022-08-11,Wheat seeds,Seeds,9.28,94,872.32,3149.56
2022-08-11,Sprayers,Farming Tools,24.23,76,1841.48,3149.56
2022-08-12,Ammonium nitrate,Fertilizers,22.43,38,852.34,3074.22
2022-08-12,Chlorpyrifos,Pesticides,18.16,33,599.28,3074.22
2022-08-12,Corn seeds,Seeds,27.7,42,1163.4,3074.22
2022-08-12,Plows,Farming Tools,11.48,40,459.2,3074.22
2022-08-13,Superphosphate,Fertilizers,35.88,27,968.76,5002.79
2022-08-13,Atrazine,Pesticides,5.55,13,72.15,5002.79
2022-08-13,Tomato seeds,Seeds,11.78,46,541.88,5002.79
2022-08-13,Sickles,Farming Tools,45.0,76,3420.0,5002.79
2022-08-14,Triple superphosphate,Fertilizers,21.99,39,857.61,7051.48
2022-08-14,Carbaryl (Sevin),Pesticides,32.12,88,2826.56,7051.48
2022-08-14,Sunflower seeds,Seeds,49.79,43,2140.97,7051.48
2022-08-14,Shovel,Farming Tools,22.71,54,1226.34,7051.48
2022-08-15,Ammonium sulfate,Fertilizers,36.42,98,3569.16,7581.45
2022-08-15,Permethrin,Pesticides,15.38,67,1030.46,7581.45
2022-08-15,Pea seeds,Seeds,15.07,64,964.48,7581.45
2022-08-15,Machete,Farming Tools,44.83,45,2017.35,7581.45
2022-08-16,Potassium chloride,Fertilizers,20.73,61,1264.53,8574.81
2022-08-16,Glyphosate (Roundup),Pesticides,27.44,88,2414.72,8574.81
2022-08-16,Rice seeds,Seeds,48.78,87,4243.86,8574.81
2022-08-16,Rake,Farming Tools,17.15,38,651.7,8574.81
2022-08-17,Potassium nitrate,Fertilizers,48.73,35,1705.55,3530.54
2022-08-17,Malathion,Pesticides,45.02,12,540.24,3530.54
2022-08-17,Cucumber seeds,Seeds,14.85,67,994.95,3530.54
2022-08-17,Garden fork,Farming Tools,19.32,15,289.8,3530.54
2022-08-18,Superphosphate,Fertilizers,20.02,62,1241.24,5202.95
2022-08-18,DDT,Pesticides,31.81,65,2067.65,5202.95
2022-08-18,Corn seeds,Seeds,7.61,41,312.01,5202.95
2022-08-18,Shovel,Farming Tools,29.85,53,1582.05,5202.95
2022-08-19,Ammonium nitrate,Fertilizers,8.36,91,760.76,3035.05
2022-08-19,DDT,Pesticides,18.03,61,1099.83,3035.05
2022-08-19,Corn seeds,Seeds,8.39,14,117.46,3035.05
2022-08-19,Spade,Farming Tools,21.14,50,1057.0,3035.05
2022-08-20,Potassium sulfate,Fertilizers,21.09,40,843.6,5793.45
2022-08-20,Atrazine,Pesticides,44.0,32,1408.0,5793.45
2022-08-20,Wheat seeds,Seeds,32.9,97,3191.3,5793.45
2022-08-20,Machete,Farming Tools,7.79,45,350.55,5793.45
2022-08-21,Urea,Fertilizers,17.76,15,266.4,5236.98
2022-08-21,Atrazine,Pesticides,19.37,20,387.4,5236.98
2022-08-21,Corn seeds,Seeds,36.83,56,2062.48,5236.98
2022-08-21,Garden fork,Farming Tools,36.01,70,2520.7,5236.98
2022-08-22,Triple superphosphate,Fertilizers,47.01,100,4701.0,9449.8
2022-08-22,Permethrin,Pesticides,20.47,54,1105.38,9449.8
2022-08-22,Bean seeds,Seeds,34.08,47,1601.76,9449.8
2022-08-22,Harrows,Farming Tools,22.94,89,2041.66,9449.8
2022-08-23,Potassium chloride,Fertilizers,38.93,11,428.23,6854.51
2022-08-23,Glyphosate (Roundup),Pesticides,49.7,20,994.0,6854.51
2022-08-23,Rice seeds,Seeds,43.46,84,3650.64,6854.51
2022-08-23,Sprayers,Farming Tools,28.28,63,1781.64,6854.51
2022-08-24,Potassium chloride,Fertilizers,32.12,68,2184.16,7075.5599999999995
2022-08-24,Imidacloprid,Pesticides,35.21,17,598.57,7075.5599999999995
2022-08-24,Rice seeds,Seeds,8.75,73,638.75,7075.5599999999995
2022-08-24,Wheelbarrow,Farming Tools,48.08,76,3654.08,7075.5599999999995
2022-08-25,Ammonium nitrate,Fertilizers,6.21,14,86.94,3173.73
2022-08-25,Pyrethroids,Pesticides,13.11,98,1284.78,3173.73
2022-08-25,Bean seeds,Seeds,32.15,45,1446.75,3173.73
2022-08-25,Scythe,Farming Tools,11.46,31,355.26,3173.73
2022-08-26,Superphosphate,Fertilizers,44.04,98,4315.92,10353.46
2022-08-26,Neonicotinoids,Pesticides,28.39,22,624.58,10353.46
2022-08-26,Wheat seeds,Seeds,25.48,27,687.96,10353.46
2022-08-26,Hand weeder,Farming Tools,47.25,100,4725.0,10353.46
2022-08-27,Superphosphate,Fertilizers,26.09,53,1382.77,6068.26
2022-08-27,Neonicotinoids,Pesticides,20.01,95,1900.95,6068.26
2022-08-27,Tomato seeds,Seeds,28.4,37,1050.8,6068.26
2022-08-27,Wheelbarrow,Farming Tools,37.69,46,1733.74,6068.26
